237	писюшечка	писюшечка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#126.209#126.788
238	#смеется#	#смеется#	X	_	_	_	_	_	@dap1994m-words#@dap1994m#140.042#141.025
239	концепция	концепция	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#163.969#164.419
240	а	а	CCONJ	_	_	_	_	_	@dap1994m-words#@dap1994m#166.875#167.11
241	как	как	ADV	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#167.11#167.345
242	понять	понять	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#167.345#167.58
243	где	где	ADV	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#167.58#167.815
244	вот	вот	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#167.815#168.05
245	эта	этот	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#168.05#168.285
246	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#168.285#168.52
247	ээ	ээ	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#168.52#168.755
248	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#168.755#168.99
249	грань	грань	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#168.99#169.225
250	проходит	проходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#169.225#169.46
251	между	между	ADP	_	_	_	_	_	@dap1994m-words#@dap1994m#169.46#169.705
252	концептуальностью	концептуальность	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#169.89#170.326
253	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#170.326#170.762
254	простотой	простота	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#170.762#171.198
255	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#171.198#171.634
256	ии	и	CCONJ	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#171.634#172.07
257	у...	у...	X	_	_	_	_	_	@dap1994m-words#@dap1994m#172.07#172.511
258	хуйней	хуйня	NOUN	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#173.2#173.505
259	ебаной	ебаный	ADJ	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#173.505#173.81
260	?	?	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#173.81#174.116
261	вот	вот	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#174.489#174.723
262	как	как	ADV	_	_	_	_	_	@dap1994m-words#@dap1994m#174.723#174.957
263	в	в	ADP	_	_	_	_	_	@dap1994m-words#@dap1994m#174.957#175.191
264	искусстве	искусство	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#175.191#175.425
265	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#175.425#175.659
266	типа	типа	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#175.659#175.893
267	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#175.893#176.127
268	это	это	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#176.127#176.361
269	это	это	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#176.361#176.595
270	залупа	залупа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#176.595#176.829
271	или	или	CCONJ	_	_	_	_	_	@dap1994m-words#@dap1994m#176.829#177.063
272	это	это	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#177.063#177.3
273	талантливо	талантливо	ADV	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@dap1994m-words#@dap1994m#177.673#177.9
274	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#177.9#178.127
275	как	как	ADV	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#178.127#178.354
276	понять	понять	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#178.354#178.581
277	?	?	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#178.581#178.81
278	это	это	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#184.662#184.976
279	синий	синий	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#184.976#185.29
280	потому	потому	SCONJ	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#185.29#185.604
281	что	что	SCONJ	_	_	_	_	_	@dap1994m-words#@dap1994m#185.604#185.918
282	синий	синий	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#185.918#186.232
283	это	это	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#186.232#186.546
284	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#186.546#186.86
285	элегантность	элегантность	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#186.86#187.174
286	синяя	синий	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#187.31#187.613
287	свежесть	свежесть	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#187.613#187.916
288	да	да	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#187.916#188.22
289	просто	просто	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#191.092#191.303
290	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dap1994m-words#@dap1994m#191.303#191.514
291	вот	вот	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#191.514#191.725
292	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#191.725#191.936
293	у...у	у…у	X	_	_	_	_	_	@dap1994m-words#@dap1994m#191.936#192.147
294	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#192.147#192.358
295	вот	вот	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#192.358#192.569
296	у	у	ADP	_	_	_	_	_	@dap1994m-words#@dap1994m#192.569#192.78
297	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@dap1994m-words#@dap1994m#192.78#192.991
298	очень	очень	ADV	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#192.991#193.202
299	простая	простой	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#193.202#193.413
300	хуйня	хуйня	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#193.413#193.624
301	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#193.624#193.835
302	я...я	я	PRON	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#193.835#194.046
303	когда	когда	SCONJ	_	_	_	_	_	@dap1994m-words#@dap1994m#194.046#194.257
304	смотрел	смотреть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#194.257#194.468
305	ваш	ваш	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#194.468#194.679
306	отбор	отбор	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#194.679#194.906
307	там	там	ADV	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#195.558#195.745
308	ну...	ну	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#196.439#196.627
309	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#196.627#196.815
310	л'...	л'...	X	_	_	_	_	_	@dap1994m-words#@dap1994m#196.815#197.003
311	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#197.003#197.191
312	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#197.191#197.38
313	компитент	компитент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#197.655#197.99
314	акулы	акула	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#197.99#198.325
315	блять	блять	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#198.325#198.66
316	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#198.66#198.995
317	мо...	мо...	X	_	_	_	_	_	@dap1994m-words#@dap1994m#198.995#199.33
318	ну	ну	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#199.33#199.665
319	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#199.665#200.0
320	мира	мир	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#200.0#200.335
321	моды	мода	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#200.335#200.672
322	сидят	сидеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#200.9#201.307
323	и	и	CCONJ	_	_	_	_	_	@dap1994m-words#@dap1994m#201.552#201.791
324	одним	один	NUM	_	Case=Dat	_	_	_	@dap1994m-words#@dap1994m#201.791#202.03
325	людям	человек	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@dap1994m-words#@dap1994m#202.03#202.269
326	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#202.269#202.508
327	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#202.508#202.747
328	это	этот	PRON	_	Case=Acc	_	_	_	@dap1994m-words#@dap1994m#202.747#202.986
329	просто	просто	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#202.986#203.23
330	уберите	убрать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#203.543#203.834
331	это	этот	PRON	_	Case=Acc	_	_	_	@dap1994m-words#@dap1994m#203.834#204.125
332	на хуй	на хуй	ADV	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#204.125#204.416
333	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#204.416#204.707
334	с	с	ADP	_	_	_	_	_	@dap1994m-words#@dap1994m#204.707#204.998
335	моих	мой	DET	_	Case=Gen|Number=Plur	_	_	_	@dap1994m-words#@dap1994m#204.998#205.289
336	глаз	глаз	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dap1994m-words#@dap1994m#205.289#205.586
337	и	и	CCONJ	_	_	_	_	_	@dap1994m-words#@dap1994m#206.42#206.593
338	кому-то	кто-то	PRON	_	Case=Dat	_	_	_	@dap1994m-words#@dap1994m#206.593#206.766
339	к...	к...	X	_	_	_	_	_	@dap1994m-words#@dap1994m#207.093#207.288
340	кто	кто	PRON	_	Case=Nom	_	_	_	@dap1994m-words#@dap1994m#207.288#207.483
341	для	для	ADP	_	_	_	_	_	@dap1994m-words#@dap1994m#207.483#207.678
342	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@dap1994m-words#@dap1994m#207.678#207.873
343	выглядит	выглядеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#207.873#208.072
344	ну...	ну	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#208.347#208.485
345	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#208.485#208.623
346	с...	с…	X	_	_	_	_	_	@dap1994m-words#@dap1994m#208.623#208.762
347	еще	еще	ADV	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#208.969#209.304
348	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#209.304#209.639
349	тупее	тупо	ADV	_	Degree=Cmp	_	_	_	@dap1994m-words#@dap1994m#209.639#209.974
350	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#210.028#210.553
351	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#210.553#211.078
352	это	это	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#211.078#211.603
353	фантастически	фантастически	ADV	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#211.603#212.129
354	это	это	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#212.31#212.615
355	блять	блять	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#212.615#212.921
356	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@dap1994m-words#@dap1994m#213.056#213.372
357	в...	в...	X	_	_	_	_	_	@dap1994m-words#@dap1994m#213.372#213.688
358	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@dap1994m-words#@dap1994m#213.688#214.004
359	очень	очень	ADV	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#214.004#214.32
360	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@dap1994m-words#@dap1994m#214.32#214.636
361	что	что	PRON	_	Case=Acc	_	_	_	@dap1994m-words#@dap1994m#214.636#214.952
362	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@dap1994m-words#@dap1994m#214.952#215.268
363	делаете	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#215.268#215.589
364	и	и	CCONJ	_	_	_	_	_	@dap1994m-words#@dap1994m#215.788#216.054
365	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dap1994m-words#@dap1994m#216.054#216.32
366	в	в	ADP	_	_	_	_	_	@dap1994m-words#@dap1994m#216.32#216.586
367	ахуе	ахуе	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#216.586#216.852
368	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dap1994m-words#@dap1994m#216.852#217.118
369	не	не	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#217.118#217.384
370	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#217.384#217.652
371	что	что	PRON	_	Case=Acc	_	_	_	@dap1994m-words#@dap1994m#218.076#218.308
372	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#218.308#218.54
373	э	э	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#218.54#218.772
374	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#218.772#219.004
375	ну	ну	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#219.004#219.236
376	то	то	SCONJ	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#219.236#219.468
377	есть	быть	SCONJ	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#219.468#219.703
378	в	в	ADP	_	_	_	_	_	@dap1994m-words#@dap1994m#220.422#220.685
379	каких-то	какой-то	DET	_	Case=Loc|Number=Plur	_	_	_	@dap1994m-words#@dap1994m#220.685#220.948
380	моментах	момент	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@dap1994m-words#@dap1994m#221.211#221.474
381	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dap1994m-words#@dap1994m#221.474#221.737
382	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#221.737#222.0
383	проследить	проследить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#222.0#222.263
384	а	а	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#222.263#222.526
385	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#222.526#222.789
386	здесь	здесь	ADV	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#222.789#223.052
387	концепция	концепция	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#223.052#223.315
388	здесь	здесь	ADV	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#223.315#223.578
389	это	это	PRON	_	Case=Nom	_	_	_	@dap1994m-words#@dap1994m#223.578#223.841
390	выглядит	выглядеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#223.841#224.104
391	стильно	стильно	ADV	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#224.104#224.367
392	да	да	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#224.367#224.634
393	а	а	CCONJ	_	_	_	_	_	@dap1994m-words#@dap1994m#224.999#225.259
394	в	в	ADP	_	_	_	_	_	@dap1994m-words#@dap1994m#225.259#225.519
395	каких-то	какой-то	DET	_	Case=Gen|Number=Plur	_	_	_	@dap1994m-words#@dap1994m#225.519#225.779
396	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dap1994m-words#@dap1994m#226.039#226.299
397	не...	не	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#226.299#226.559
398	в	в	ADP	_	_	_	_	_	@dap1994m-words#@dap1994m#226.559#226.819
399	недоумении	недоумение	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#226.819#227.079
400	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#227.079#227.339
401	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dap1994m-words#@dap1994m#227.339#227.599
402	не	не	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#227.599#227.859
403	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#227.859#228.119
404	по	по	ADP	_	_	_	_	_	@dap1994m-words#@dap1994m#228.119#228.379
405	каким	какой	DET	_	Case=Dat|Number=Plur	_	_	_	@dap1994m-words#@dap1994m#228.379#228.639
406	критериям	критерий	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@dap1994m-words#@dap1994m#228.639#228.899
407	оценивается	оценивать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	_	_	_	@dap1994m-words#@dap1994m#228.899#229.159
408	типа	типа	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#229.159#229.431
409	ну	ну	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#229.893#230.122
410	как	как	ADV	_	_	_	_	_	@dap1994m-words#@dap1994m#235.27#235.531
411	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#235.531#235.792
412	мои	мой	DET	_	Case=Nom|Number=Plur	_	_	_	@dap1994m-words#@dap1994m#235.792#236.053
413	друзья	друг	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dap1994m-words#@dap1994m#236.053#236.314
414	стилисты	стилист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dap1994m-words#@dap1994m#236.314#236.575
415	блять	блять	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#236.575#236.836
416	отойди	отходить	VERB	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#236.836#237.097
417	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#237.097#237.358
418	нахуй	нахуй	ADV	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#237.358#237.619
419	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#237.619#237.88
420	загораживаешь	загораживать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#237.88#238.143
421	#смеется#	#смеется#	X	_	_	_	_	_	@dap1994m-words#@dap1994m#238.218#238.532
422	да	да	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#259.584#259.758
423	это	это	PRON	_	Case=Acc	_	_	_	@dap1994m-words#@dap1994m#259.758#259.932
424	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dap1994m-words#@dap1994m#259.932#260.106
425	видел	видеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#260.106#260.28
426	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#260.28#260.454
427	да	да	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#260.454#260.628
428	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dap1994m-words#@dap1994m#260.628#260.802
429	видел	видеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#260.802#260.983
430	мгм	мгм	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#263.172#263.503
431	ваще	вообще	ADV	_	Degree=Cmp	_	_	_	@dap1994m-words#@dap1994m#275.491#275.735
432	не	не	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#275.735#275.979
433	выкупаю	выкупать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#275.979#276.223
434	что	что	SCONJ	_	Case=Nom	_	_	_	@dap1994m-words#@dap1994m#276.223#276.467
435	это	это	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#276.467#276.711
436	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#276.711#276.957
437	ага	ага	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#280.474#280.697
438	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#280.697#280.92
439	ага	ага	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#280.92#281.143
440	понял	понять	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#281.689#281.994
441	понял	понять	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#281.994#282.299
442	с...	с…	X	_	_	_	_	_	@dap1994m-words#@dap1994m#294.111#294.412
443	смотри	смотреть	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#294.412#294.713
444	как	как	ADV	_	_	_	_	_	@dap1994m-words#@dap1994m#294.844#295.157
445	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dap1994m-words#@dap1994m#295.157#295.47
446	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#295.47#295.785
447	вот	вот	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#296.364#296.686
448	ээм	эм	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#296.915#297.372
449	существует	существовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#298.075#298.303
450	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#298.303#298.531
451	ну	ну	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#298.531#298.759
452	то есть	то есть	SCONJ	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#298.759#298.987
453	насколько	насколько	ADV	_	Degree=Pos	_	_	_	@dap1994m-words#@dap1994m#299.901#300.252
454	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dap1994m-words#@dap1994m#300.252#300.604
455	э	э	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#300.786#301.03
456	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#301.03#301.274
457	погружался	погружаться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@dap1994m-words#@dap1994m#301.274#301.518
458	в	в	ADP	_	_	_	_	_	@dap1994m-words#@dap1994m#301.518#301.762
459	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#301.762#302.006
460	ээ	ээ	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#302.006#302.25
461	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#302.25#302.494
462	сферу	сфера	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dap1994m-words#@dap1994m#302.494#302.738
463	/	/	PUNCT	_	_	_	_	_	@dap1994m-words#@dap1994m#302.738#302.982
464	существует	существовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dap1994m-words#@dap1994m#302.982#303.226
465	ээм	эм	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#303.76#304.26
466	м...	м...	X	_	_	_	_	_	@dap1994m-words#@dap1994m#304.578#304.751
467	н...	н...	X	_	_	_	_	_	@dap1994m-words#@dap1994m#304.751#304.924
468	ну	ну	INTJ	_	_	_	_	_	@dap1994m-words#@dap1994m#304.924#305.097
469	как	как	PART	_	_	_	_	_	@dap1994m-words#@dap1994m#305.097#305.27
